YM,JOIN_SN,JOIN_SN_TYP,SCTR_CD,COM_SN,IS_ME,LN_CD_1,LN_CD_2,LN_CD_3,LN_DT,LN_AMT,RATE_YN,RPY_CD,EXP_DT,RATE,RPY_AMT
201812,1822353,1,24,9667058,0,0031,100,000,201505,2400,0,00,000000,0,0
201911,1542158,1,24,4223023,0,0031,100,000,201308,520,0,00,000000,0,0
201808,1140557,1,24,528496,0,0031,100,000,201807,4000,0,00,000000,0,0
201905,1803098,1,24,9195868,0,0031,100,000,201701,2900,1,01,202201,24000,0
201901,586647,1,24,3677192,0,0031,100,000,201508,3000,0,00,000000,0,0
201906,861496,1,24,1668564,0,0031,100,000,201708,1700,1,01,201908,28000,0
201812,801488,1,24,7457842,0,0031,100,000,201603,3600,0,00,000000,0,0
202002,985042,1,24,8498013,0,0031,100,000,201504,570,0,00,000000,0,0
201901,1293383,1,24,194591,0,0031,100,000,201201,6200,0,00,000000,0,0
202004,826676,1,24,962333,0,0031,100,000,201505,5400,1,08,202005,30000,0
201910,1045456,1,24,4730303,0,0031,100,000,201410,3800,0,00,000000,0,0
201810,1272264,1,24,5960022,0,0031,100,000,201001,3500,0,00,000000,0,0
201912,1464208,1,24,8484438,0,0031,220,000,201912,20000,1,01,202012,19000,0
202003,1215779,1,24,952002,0,0031,100,000,201601,3600,1,01,202101,28000,0
201810,1873717,1,24,8771991,0,0031,100,000,201705,9100,0,00,000000,0,0
201807,16822,1,24,731165,0,0031,100,000,201805,6800,0,00,000000,0,0
201901,1876977,1,24,5759599,0,0031,100,000,201806,4500,0,00,000000,0,0
201906,1445989,1,24,7283308,0,0031,100,000,201606,3600,0,00,000000,0,0
201901,1782391,1,24,19199,0,0031,100,000,201810,16000,0,00,000000,0,0
201906,578219,1,24,8448722,0,0031,100,000,201609,7800,0,00,000000,0,0
201812,312614,1,24,6998617,0,0031,100,000,201802,14000,0,00,000000,0,0
202006,160596,1,24,9325404,0,0031,100,000,201609,4800,0,00,000000,0,0
201905,731059,1,24,9173256,0,0031,100,000,201712,4700,1,04,202207,24000,0
202004,29169,1,24,4639350,0,0031,100,000,201001,800,0,00,000000,0,0
202006,980768,1,24,4046079,0,0031,100,000,201709,2200,0,00,000000,0,0
201912,1814400,1,24,7460851,0,0031,100,000,201807,17000,1,01,202307,24000,0
202005,171450,1,24,3363517,0,0031,100,000,201605,5500,0,00,000000,0,0
202006,327475,1,24,640993,0,0031,100,000,201911,6700,1,04,202111,24000,0
201812,348280,1,24,5504976,0,0031,100,000,201810,2100,0,00,000000,0,0
201809,1186437,1,24,4959330,0,0031,100,000,201706,2700,0,00,000000,0,0
201902,1890978,1,24,7296192,0,0031,100,000,201211,4100,0,00,000000,0,0
201806,546079,1,24,8867689,0,0031,100,000,201408,2100,0,00,000000,0,0
201811,866501,1,24,2370386,0,0031,100,000,201709,2400,0,00,000000,0,0
201909,564209,1,24,3550233,0,0031,100,000,201612,7700,0,00,000000,0,0
201808,467185,1,24,2732877,0,0031,100,000,201703,1200,0,00,000000,0,0
202001,1639016,1,24,9592837,0,0031,100,000,201905,1800,1,01,202405,24000,0
201912,1040735,1,24,8738665,0,0031,100,000,201602,2800,0,00,000000,0,0
201808,1040235,1,24,3934851,0,0031,100,000,201804,4200,0,00,000000,0,0
201904,480886,1,24,9352179,0,0031,100,000,201706,2300,1,01,202006,28000,0
201910,1236182,1,24,4387458,0,0031,100,000,201301,9100,0,00,000000,0,0
202002,338702,1,24,7395964,0,0031,100,000,201610,11000,0,00,000000,0,0
201902,247079,1,24,8905364,0,0031,100,000,201806,2400,0,00,000000,0,0
201901,498400,1,24,2825770,0,0031,100,000,201612,1800,0,00,000000,0,0
201911,1844091,1,24,6114453,0,0031,100,000,201704,9000,1,01,202204,28000,0
201810,1040735,1,24,8738665,0,0031,100,000,201604,220,0,00,000000,0,0
201809,1068724,1,24,9134680,0,0031,100,000,201506,2400,0,00,000000,0,0
201905,127546,1,24,741593,0,0031,100,000,201612,2100,1,01,202112,28000,0
201907,864980,1,24,4387446,0,0031,100,000,201708,16000,1,01,202207,19000,0
201811,1302487,1,24,5635201,0,0031,100,000,201806,3500,0,00,000000,0,0
201807,1377827,1,24,4275138,0,0031,100,000,201409,10000,0,00,000000,0,0
201906,118218,1,24,7492635,0,0031,100,000,201602,3200,0,00,000000,0,0
201811,819490,1,24,1468629,0,0031,100,000,201609,3300,0,00,000000,0,0
201806,238475,1,24,8549236,0,0031,100,000,201604,2500,0,00,000000,0,0
201911,398949,1,24,5533281,0,0031,100,000,201808,9400,0,00,000000,0,0
201906,579203,1,24,1983702,0,0031,100,000,201305,2500,0,00,000000,0,0
201904,191908,1,24,1592827,0,0031,100,000,201901,2000,1,04,202101,24000,0
201807,1734222,1,24,7307304,0,0031,100,000,201804,2700,0,00,000000,0,0
201905,1859347,1,24,9798640,0,0031,100,000,201707,1100,0,00,000000,0,0
202005,247079,1,24,5580819,0,0031,100,000,201504,2100,1,01,202204,24000,0
201901,1127092,1,24,5681662,0,0031,100,000,201605,8500,0,00,000000,0,0
201806,80496,1,24,2585971,0,0031,100,000,201309,1700,0,00,000000,0,0
201908,77690,1,24,4353417,0,0031,100,000,201406,3800,0,00,000000,0,0
202005,89815,1,24,2237383,0,0031,100,000,201607,2200,1,01,202207,24000,0
202003,801488,1,24,7457842,0,0031,100,000,201604,3600,0,00,000000,0,0
201910,160596,1,24,9537559,0,0031,100,000,201609,10000,0,00,000000,0,0
201908,427265,1,24,7298284,0,0031,100,000,201902,2000,1,04,202208,24000,0
201907,1917576,1,24,2327823,0,0031,500,000,201206,9200,0,00,000000,0,0
201807,1801809,1,24,4532206,0,0031,100,000,201708,13000,0,00,000000,0,0
201902,1585700,1,24,5629349,0,0031,100,000,201703,20000,0,00,000000,0,0
201812,179145,1,24,1619407,0,0031,100,000,201604,3500,0,00,000000,0,0
201905,118218,1,24,7492635,0,0031,100,000,201605,2700,0,00,000000,0,0
201910,48064,1,24,3781194,0,0031,510,000,201606,790,0,00,000000,0,0
201908,1872464,1,24,3749542,0,0031,100,000,201808,8000,1,01,202005,24000,0
201911,354094,1,24,8699491,0,0031,100,000,201105,870,0,00,000000,0,0
201806,856216,1,24,1232234,0,0031,100,000,201803,2900,0,00,000000,0,0
201902,1377866,1,24,4015091,0,0031,100,000,201605,3300,0,00,000000,0,0
201903,1547190,1,24,2932733,0,0031,100,000,201903,2700,0,00,000000,0,0
201809,1752841,1,24,6847354,0,0031,100,000,201708,3000,0,00,000000,0,0
202004,155790,1,24,8481083,0,0031,100,000,202001,5100,1,04,202103,21000,0
201908,1489879,1,24,399420,0,0031,100,000,201709,5500,1,01,202209,24000,0
201910,939273,1,24,9687480,0,0031,100,000,201601,6000,0,00,000000,0,0
201912,247079,1,24,8905364,0,0031,100,000,201806,1200,1,04,202008,24000,0
201904,375265,1,24,3016603,0,0031,100,000,201510,1700,0,00,000000,0,0
201910,408492,1,24,7844943,0,0031,100,000,201705,1200,1,01,202005,28000,0
202001,1495760,1,24,4266692,0,0031,100,000,201906,2400,1,01,202006,24000,0
202003,407526,1,24,9010025,0,0031,100,000,201702,3200,1,01,202202,28000,0
201903,89815,1,24,2237383,0,0031,100,000,201607,2200,1,01,201907,28000,0
201808,1335818,1,24,855368,0,0031,100,000,201611,2000,0,00,000000,0,0
202006,1625999,1,24,8407353,0,0031,100,000,201505,2100,0,00,000000,0,0
201811,1208746,1,24,3192709,0,0031,100,000,201510,11000,0,00,000000,0,0
201911,888544,1,24,321883,0,0031,590,000,201612,1400,0,00,000000,0,0
201906,1828640,1,24,4607526,0,0031,100,000,201710,1900,1,04,202010,28000,0
201806,1218286,1,24,7332706,0,0031,100,000,201603,1200,0,00,000000,0,0
201911,662243,1,24,9585801,0,0031,100,000,201109,810,0,00,000000,0,0
201904,57536,1,24,3874144,0,0031,100,000,201608,11000,0,00,000000,0,0
201906,580622,1,24,8321995,0,0031,100,000,201109,10000,0,00,000000,0,0
202004,742965,1,24,4908800,0,0031,100,000,201310,3600,0,00,000000,0,0
201811,212292,1,24,5996360,0,0031,100,000,201808,590,0,00,000000,0,0
201904,340508,1,24,5093319,0,0031,100,000,201511,1300,0,00,000000,0,0
201906,1311201,1,24,4174103,0,0031,100,000,201310,100,0,00,000000,0,0
201912,57536,1,24,3874144,0,0031,100,000,201608,11000,0,00,000000,0,0
201912,1881091,1,24,3936713,0,0031,100,000,201506,3900,1,01,202006,28000,0
201807,530664,1,24,3258027,0,0031,100,000,201301,1700,0,00,000000,0,0
201909,1526776,1,24,3552047,0,0031,100,000,201812,20000,1,01,202312,19000,0
201808,1483270,1,24,2577760,0,0031,100,000,201805,1900,0,00,000000,0,0
202006,57536,1,24,3874144,0,0031,100,000,201608,11000,0,00,000000,0,0
202001,118218,1,24,7492635,0,0031,100,000,201605,2700,0,00,000000,0,0
202005,1012213,1,24,753849,0,0031,100,000,201201,9600,0,00,000000,0,0
201806,1801809,1,24,4532206,0,0031,100,000,201708,13000,0,00,000000,0,0
201905,727125,1,24,6563614,0,0031,100,000,201702,3800,1,01,202002,24000,0
201809,955280,1,24,6143786,0,0031,100,000,201807,14000,0,00,000000,0,0
201812,1873717,1,24,8285418,0,0031,100,000,201802,1500,0,00,000000,0,0
201901,1692872,1,24,4352766,0,0031,100,000,201611,3600,0,00,000000,0,0
201809,1585700,1,24,5629349,0,0031,100,000,201703,20000,0,00,000000,0,0
201806,7704,1,24,4131914,0,0031,220,000,201712,20000,0,00,000000,0,0
202003,48064,1,24,3781194,0,0031,510,000,201606,790,0,00,000000,0,0
201812,720452,1,24,8126731,0,0031,100,000,201811,2400,0,00,000000,0,0
201906,1140387,1,24,3254828,0,0031,100,000,201710,17000,0,00,000000,0,0
201904,1777994,1,24,729979,0,0031,100,000,201610,3200,0,00,000000,0,0
201812,1601647,1,24,6782779,0,0031,100,000,201207,2400,0,00,000000,0,0
201809,1321535,1,24,3601930,0,0031,100,000,201001,1800,0,00,000000,0,0
202002,1012844,1,24,2248450,0,0031,100,000,201707,1100,1,04,202204,28000,0
201810,1208746,1,24,3192709,0,0031,100,000,201605,3300,0,00,000000,0,0
202006,118218,1,24,7492635,0,0031,100,000,201602,3200,0,00,000000,0,0
201807,1585700,1,24,5629349,0,0031,100,000,201703,20000,0,00,000000,0,0
201812,179145,1,24,2628280,0,0031,100,000,201612,2600,0,00,000000,0,0
201902,325526,1,24,5007634,0,0031,100,000,201802,3700,0,00,000000,0,0
201806,586647,1,24,7372117,0,0031,100,000,201410,14000,0,00,000000,0,0
202006,1630411,1,24,9604266,0,0031,100,000,201905,11000,1,01,202205,24000,0
201912,343589,1,24,7487795,0,0031,100,000,201512,6100,0,00,000000,0,0
201807,980768,1,24,1808887,0,0031,100,000,201706,3700,0,00,000000,0,0
202005,1535430,1,24,5548765,0,0031,100,000,201605,2400,1,01,202105,24000,0
201902,18948,1,24,8412104,0,0031,100,000,201510,4400,0,00,000000,0,0
201902,1881091,1,24,3936713,0,0031,100,000,201506,3900,0,00,000000,0,0
201811,247079,1,24,5580819,0,0031,100,000,201504,2300,0,00,000000,0,0
201906,247079,1,24,8905364,0,0031,100,000,201806,1900,1,04,202008,24000,0
202002,1042683,1,24,2700996,0,0031,100,000,201709,3300,1,04,202009,28000,0
202005,1682344,1,24,2955434,0,0031,100,000,201710,1100,0,00,000000,0,0
201908,104338,1,24,7407874,0,0031,100,000,201509,11000,1,01,202009,28000,0
201904,1302487,1,24,8740028,0,0031,100,000,201807,2800,0,00,000000,0,0
202003,1439566,1,24,6838313,0,0031,100,000,201510,5600,0,00,000000,0,0
201910,104338,1,24,7407874,0,0031,100,000,201509,11000,1,01,202009,28000,0
201903,467185,1,24,10055691,0,0031,100,000,201703,1300,0,00,000000,0,0
201906,1374501,1,24,10039433,0,0031,100,000,201804,1800,1,04,202104,24000,0
201906,985042,1,24,8498013,0,0031,100,000,201504,570,0,00,000000,0,0
201904,1250332,1,24,9875648,0,0031,590,000,201405,470,0,00,000000,0,0
201809,179145,1,24,2628280,0,0031,100,000,201612,2600,0,00,000000,0,0
201907,1768880,1,24,2352044,0,0031,100,000,201603,6500,0,00,000000,0,0
201810,338702,1,24,7395964,0,0031,100,000,201610,11000,0,00,000000,0,0
202003,1535430,1,24,5548765,0,0031,100,000,201605,2400,1,01,202105,24000,0
201806,398949,1,24,8677143,0,0031,100,000,201707,7000,0,00,000000,0,0
201911,851709,1,24,4016329,0,0031,100,000,201402,240,0,00,000000,0,0
201807,332647,1,24,4776643,0,0031,100,000,201702,9600,0,00,000000,0,0
201911,851254,1,24,5288864,0,0031,100,000,201905,3600,1,01,202205,24000,0
201812,168422,1,24,217305,0,0031,100,000,201210,11000,0,00,000000,0,0
201810,1907852,1,24,6574369,0,0031,100,000,201602,2400,0,00,000000,0,0
201901,1043858,1,24,2115773,0,0031,100,000,201706,900,0,00,000000,0,0
201904,1303558,1,24,801309,0,0031,100,000,201801,17000,0,00,000000,0,0
201806,19050,1,24,2721575,0,0031,100,000,201806,7700,0,00,000000,0,0
201910,1374501,1,24,10039433,0,0031,100,000,201804,1400,1,04,202104,24000,0
201908,976801,1,24,5390709,0,0031,100,000,201908,11000,1,04,202108,24000,0
201811,720452,1,24,8126731,0,0031,100,000,201811,2600,0,00,000000,0,0
201901,19050,1,24,1512102,0,0031,100,000,201901,3300,0,00,000000,0,0
201807,463993,1,24,2870638,0,0031,100,000,201312,15000,0,00,000000,0,0
201903,179145,1,24,2628280,0,0031,100,000,201612,2600,1,01,202112,28000,0
201810,1086997,1,24,1749554,0,0031,100,000,201212,3400,0,00,000000,0,0
201911,636549,1,24,9207082,0,0031,100,000,201510,3200,0,00,000000,0,0
201812,1455644,1,24,5820597,0,0031,100,000,201603,3300,0,00,000000,0,0
201902,1107807,1,24,7689223,0,0031,100,000,201711,1800,0,00,000000,0,0
201909,1236182,1,24,4146123,0,0031,100,000,201203,4500,0,00,000000,0,0
202004,1870991,1,24,2086175,0,0031,100,000,201907,3000,0,00,000000,0,0
202002,1439566,1,24,6838313,0,0031,100,000,201510,5600,0,00,000000,0,0
201808,1129015,1,24,6942864,0,0031,100,000,201802,2400,0,00,000000,0,0
201903,815540,1,24,7881100,0,0031,100,000,201508,2400,0,00,000000,0,0
201810,698865,1,24,1622430,0,0031,100,000,201803,1100,0,00,000000,0,0
201902,644637,1,24,8843866,0,0031,100,000,201605,11000,0,00,000000,0,0
201811,980768,1,24,4046079,0,0031,100,000,201709,2200,0,00,000000,0,0
201905,1084214,1,24,9383129,0,0031,100,000,201804,780,1,01,202004,24000,0
201811,498400,1,24,2825770,0,0031,100,000,201612,1800,0,00,000000,0,0
201901,978075,1,24,3741434,0,0031,100,000,201712,3200,0,00,000000,0,0
201809,1210091,1,24,5120142,0,0031,100,000,201507,2400,0,00,000000,0,0
201903,1250332,1,24,9875648,0,0031,590,000,201405,740,0,00,000000,0,0
201909,1032629,1,24,7419677,0,0031,100,000,201904,1300,1,01,202404,24000,0
201911,1547181,1,24,4832772,0,0031,100,000,201509,3100,1,01,202108,20000,0
201907,1547181,1,24,6094843,0,0031,100,000,201504,3300,1,01,202004,30000,0
201807,1876977,1,24,8277519,0,0031,100,000,201806,2300,0,00,000000,0,0
201904,826676,1,24,962333,0,0031,100,000,201505,5500,1,08,202005,30000,0
201809,498400,1,24,523044,0,0031,100,000,201509,2400,0,00,000000,0,0
201806,1108393,1,24,3316648,0,0031,100,000,201707,1400,0,00,000000,0,0
201908,1043858,1,24,2115773,0,0031,100,000,201706,900,0,00,000000,0,0
202001,1803098,1,24,9195868,0,0031,100,000,201701,2500,1,01,202201,24000,0
202001,1032629,1,24,7419677,0,0031,100,000,201904,1300,0,00,000000,0,0
201906,1192255,1,24,5987913,0,0031,100,000,201508,13000,1,01,202008,30000,0
201909,573096,1,24,5881119,0,0031,100,000,201809,160,1,01,202304,24000,0
202006,1489879,1,24,399420,0,0031,100,000,201709,6600,1,01,202209,24000,0
201812,1362750,1,24,5072472,0,0031,100,000,201609,5200,0,00,000000,0,0
201907,498400,1,24,2825770,0,0031,100,000,201801,1800,1,01,202301,28000,0
202005,1086252,1,24,9245091,0,0031,100,000,201508,3600,0,00,000000,0,0
201909,404782,1,24,2650934,0,0031,100,000,201708,5900,1,01,202208,28000,0
201810,1801809,1,24,4532206,0,0031,100,000,201708,13000,0,00,000000,0,0
201808,478213,1,24,4386362,0,0031,100,000,201802,2400,0,00,000000,0,0
201907,579203,1,24,1983702,0,0031,100,000,201305,2500,0,00,000000,0,0
202001,826676,1,24,355130,0,0031,100,000,201505,3300,1,08,202005,30000,0
201909,1695488,1,24,5364939,0,0031,100,000,201604,1000,0,00,000000,0,0
201909,578219,1,24,8448722,0,0031,100,000,201612,460,0,00,000000,0,0
201810,107632,1,24,6880092,0,0031,100,000,201806,3600,0,00,000000,0,0
202003,1803098,1,24,9601256,0,0031,100,000,201910,16000,1,01,202410,24000,0
201906,1281289,1,24,9238086,0,0031,100,000,201602,4100,1,01,202102,28000,0
201912,354094,1,24,8699491,0,0031,100,000,201105,870,0,00,000000,0,0
201911,619476,1,24,559066,0,0031,100,000,201310,5000,0,00,000000,0,0
201906,160596,1,24,9325404,0,0031,100,000,201609,4800,0,00,000000,0,0
201808,1495760,1,24,6978698,0,0031,100,000,201505,3600,0,00,000000,0,0
201908,597307,1,24,2072142,0,0031,100,000,201603,16000,0,00,000000,0,0
201904,716289,1,24,501705,0,0031,100,000,201512,12000,0,00,000000,0,0
201810,644637,1,24,8843866,0,0031,100,000,201605,11000,0,00,000000,0,0
201810,211237,1,24,1278223,0,0031,100,000,201505,2700,0,00,000000,0,0
201811,662243,1,24,9585801,0,0031,100,000,201109,810,0,00,000000,0,0
201810,1934111,1,24,5403671,0,0031,290,000,201808,11000,0,00,000000,0,0
202002,1233170,1,24,3413854,0,0031,100,000,201512,2100,0,00,000000,0,0
201811,105952,1,24,3876376,0,0031,100,000,201509,6300,0,00,000000,0,0
201809,1593802,1,24,999741,0,0031,100,000,201509,3400,0,00,000000,0,0
201808,220410,1,24,1554741,0,0031,100,000,201603,2400,0,00,000000,0,0
201911,1147085,1,24,8412528,0,0031,290,000,201803,6800,1,04,202303,24000,0
201901,1803098,1,24,7138331,0,0031,100,000,201805,20000,0,00,000000,0,0
201908,1547190,1,24,2932733,0,0031,100,000,201903,2700,1,01,202203,24000,0
201807,1374501,1,24,5930702,0,0031,100,000,201712,2100,0,00,000000,0,0
201905,29169,1,24,4639350,0,0031,100,000,201001,800,0,00,000000,0,0
201806,1040735,1,24,7934042,0,0031,100,000,201511,9000,0,00,000000,0,0
201903,1257450,1,24,8058107,0,0031,100,000,201310,2700,0,00,000000,0,0
202002,534845,1,24,3324234,0,0031,100,000,201505,12000,0,00,000000,0,0
202002,413982,1,24,1769305,0,0031,100,000,201709,9600,1,01,202209,28000,0
201901,1086997,1,24,1749554,0,0031,100,000,201106,3100,0,00,000000,0,0
201910,1496577,1,24,3003839,0,0031,100,000,201405,2400,0,00,000000,0,0
201904,231002,1,24,10020936,0,0031,100,000,201806,2900,0,00,000000,0,0
201809,169715,1,24,713099,0,0031,100,000,201802,940,0,00,000000,0,0
201812,888544,1,24,1318551,0,0031,240,000,201609,13000,0,00,000000,0,0
201806,179145,1,24,1619407,0,0031,100,000,201604,3500,0,00,000000,0,0
201905,636549,1,24,9207082,0,0031,100,000,201510,3200,0,00,000000,0,0
201912,25217,1,24,7341873,0,0031,100,000,201611,3300,1,01,202111,28000,0
201909,1218286,1,24,7332706,0,0031,100,000,201603,1200,0,00,000000,0,0
201810,292889,1,24,6700442,0,0031,100,000,201508,2700,0,00,000000,0,0
201809,727125,1,24,6563614,0,0031,100,000,201702,3800,0,00,000000,0,0
201901,851709,1,24,4016329,0,0031,100,000,201402,490,0,00,000000,0,0
202001,1898541,1,24,5067448,0,0031,100,000,201901,2400,1,04,202201,24000,0
201809,1337689,1,24,1325804,0,0031,100,000,201705,4000,0,00,000000,0,0
201907,18047,1,24,6291680,0,0031,100,000,201502,2400,0,00,000000,0,0
201911,980768,1,24,5310497,0,0031,100,000,201706,3600,0,00,000000,0,0
202005,1052666,1,24,5372245,0,0031,100,000,201612,3700,0,00,000000,0,0
201906,1695488,1,24,8645637,0,0031,100,000,201604,540,1,01,202104,28000,0
201809,1955018,1,24,2583319,0,0031,100,000,201605,3600,0,00,000000,0,0
202003,171450,1,24,3363517,0,0031,100,000,201605,5500,0,00,000000,0,0
201912,1875318,1,24,3041465,0,0031,100,000,201411,1700,0,00,000000,0,0
201812,1777994,1,24,729979,0,0031,100,000,201610,3200,0,00,000000,0,0
201902,1547181,1,24,6094843,0,0031,100,000,201504,3300,0,00,000000,0,0
202002,1499809,1,24,870787,0,0031,100,000,201908,2100,1,01,202408,24000,0
201906,806994,1,24,8216907,0,0031,100,000,201001,9400,0,00,000000,0,0
201812,1233170,1,24,3413854,0,0031,100,000,201512,2100,0,00,000000,0,0
202001,580622,1,24,8321995,0,0031,100,000,201109,10000,0,00,000000,0,0
202003,1601647,1,24,6477367,0,0031,100,000,201306,330,0,00,000000,0,0
201810,1156904,1,24,3372246,0,0031,100,000,201712,2200,0,00,000000,0,0
201909,720452,1,24,8126731,0,0031,100,000,201811,2100,0,00,000000,0,0
202005,856296,1,24,1471091,0,0031,100,000,201708,2000,1,04,202208,28000,0
201812,408492,1,24,7844943,0,0031,100,000,201705,1200,0,00,000000,0,0
201806,1625999,1,24,8372882,0,0031,100,000,201505,590,0,00,000000,0,0
202002,455892,1,24,183559,0,0031,100,000,201801,2700,0,00,000000,0,0
201809,130922,1,24,8030572,0,0031,100,000,201609,13000,0,00,000000,0,0
201808,1918004,1,24,5181478,0,0031,100,000,201601,1300,0,00,000000,0,0
201812,1724362,1,24,6807361,0,0031,100,000,201405,2200,0,00,000000,0,0
201910,480886,1,24,9352179,0,0031,100,000,201706,2300,1,01,202006,28000,0
202005,408492,1,24,7844943,0,0031,100,000,201705,1200,0,00,000000,0,0
202004,463993,1,24,2870638,0,0031,100,000,201312,15000,0,00,000000,0,0
201904,1889848,1,24,7851882,0,0031,100,000,201808,14000,1,04,202202,24000,0
201810,1042683,1,24,2700996,0,0031,100,000,201709,5200,0,00,000000,0,0
202005,1730119,1,24,4497923,0,0031,100,000,201809,9000,1,01,202309,24000,0
201912,1803098,1,24,9601256,0,0031,100,000,201910,16000,1,01,202410,24000,0
201808,468886,1,24,3764136,0,0031,100,000,201602,3600,0,00,000000,0,0
201901,160596,1,24,9537559,0,0031,100,000,201609,10000,0,00,000000,0,0
201910,1669207,1,24,9940111,0,0031,100,000,201506,2300,1,01,202006,29000,0
201907,1450306,1,24,8497464,0,0031,100,000,201709,16000,1,01,202209,28000,0
